time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
0.786202,-0.049068,-0.380012,-0.540906,1.543678,-0.165167,0.153647,-2.820909,0.409171,0.708344,-1.978142,-0.016770,0.647902,0.000000,1.018429,-0.295211,-1.521510,-6.213241,1.110671,3.916474,0.000000,0.015511,0.151646,0.525331
0.796154,-0.132555,-0.418104,-0.559043,1.547756,-0.203613,0.142384,-2.675519,0.396925,0.797517,-1.829977,-0.004727,0.534268,0.000000,0.881442,-0.238384,-1.494599,-6.671596,0.957266,3.930767,0.000000,0.083629,0.216655,0.574123
0.806106,-0.245380,-0.405649,-0.458925,1.560594,-0.246655,0.119020,-2.509249,0.349217,0.964595,-1.685040,0.037990,0.299547,0.000000,0.834265,-0.050450,-1.266877,-7.082074,0.955107,3.910307,0.000000,0.227184,0.264133,0.478773
0.816058,-0.351459,-0.401684,-0.436222,1.561823,-0.282520,0.107929,-2.333890,0.292108,1.294909,-1.524109,0.059539,-0.029231,0.000000,0.864717,0.044830,-1.075649,-7.227827,0.500121,3.788215,0.000000,0.333271,0.278342,0.455273
0.826010,-0.452900,-0.423435,-0.501046,1.555553,-0.307665,0.104268,-2.067152,0.220381,1.358052,-1.188315,0.144008,-0.039039,0.000000,0.873588,0.048861,-0.952575,-7.201057,-0.006595,3.645433,0.000000,0.393074,0.304110,0.530680
0.835962,-0.487949,-0.398112,-0.574685,1.551949,-0.319270,0.094299,-1.744712,0.069349,0.998436,-0.065530,0.257057,0.353029,0.000000,0.814170,0.077808,-0.803625,-6.939782,-0.276258,3.569096,0.000000,0.378170,0.301703,0.574270
0.845913,-0.279706,-0.187751,-0.520218,1.569529,-0.303855,0.064575,-1.772828,-0.255519,0.740454,0.000000,0.325766,0.483884,0.000000,0.550124,0.409099,-0.448433,-6.368355,-0.290719,2.757965,0.000000,0.171154,0.085717,0.444152
0.855865,-0.103862,-0.039571,-0.569814,1.586969,-0.286922,0.052165,-1.765897,-0.539086,0.805183,0.000000,0.384886,0.520641,0.000000,0.280500,0.552608,-0.390821,-5.535217,-0.343636,2.720749,0.000000,-0.007229,-0.109836,0.437089
0.865817,-0.022879,0.020682,-0.614888,1.605711,-0.280182,0.047392,-1.664752,-0.697169,0.855811,0.000000,0.426056,0.341697,0.000000,0.306900,0.523014,-0.327504,-4.117407,-0.532765,2.010294,0.000000,-0.080363,-0.188805,0.433535
0.875769,0.193275,0.208173,-0.743736,1.624287,-0.248600,0.046203,-1.651471,-1.043404,0.879187,0.345035,0.388313,0.210546,0.000000,-0.041666,0.687476,0.212224,-3.071579,-1.111648,0.842293,0.000000,-0.290001,-0.476291,0.492221
0.885721,0.091404,0.179627,-0.638623,1.640406,-0.243578,0.023698,-1.140834,-1.057057,-0.068402,1.541406,0.490696,0.963788,0.000000,-0.327319,0.953283,2.795392,-2.843877,-2.164094,-2.902497,0.000000,-0.166755,-0.391443,0.379509
0.895673,-0.009606,-0.015702,-0.621929,1.671743,-0.244539,0.029672,-0.848388,-0.909782,-0.385242,1.975890,0.411116,1.334601,0.000000,0.166684,0.325855,1.928161,-0.769215,-1.474000,-2.499862,0.000000,-0.032242,-0.169156,0.393801
0.905625,-0.101993,-0.088509,-0.523049,1.697207,-0.240122,0.024228,-0.589597,-0.850659,-0.549864,2.279366,0.103674,1.350301,0.000000,1.067988,-0.385414,-0.878514,2.118276,0.224680,0.304425,0.000000,0.097089,-0.047192,0.285445
0.915577,-0.240501,-0.267177,-0.557084,1.729868,-0.237645,0.050703,-0.248966,-0.774224,-1.124363,2.716632,-0.069172,2.338836,0.000000,1.882029,-1.507507,-4.581011,5.052100,2.466128,4.904598,0.000000,0.296084,0.123012,0.369155
0.925529,0.014173,0.089447,-0.586330,1.779609,-0.195034,0.050575,-0.567844,-1.160706,0.107551,2.468542,-0.885551,0.487328,0.000000,0.542240,-0.498342,-1.579579,3.873758,0.756845,0.186014,0.000000,0.180781,-0.350341,0.304552
0.935481,0.087569,0.429689,-0.625078,1.830778,-0.174616,0.064687,-0.511362,-1.545486,0.137352,2.571335,-1.317564,0.316891,0.000000,0.035612,0.057407,-0.528167,3.855564,0.130634,-0.960025,0.000000,0.286388,-0.805419,0.236397
0.945433,0.226583,0.685567,-0.383508,1.860152,-0.131200,0.026530,-0.442724,-1.777477,-0.215894,2.759828,-2.001531,0.221802,0.000000,-0.312757,0.740421,0.654677,3.502689,-1.365632,-2.320899,0.000000,0.226096,-1.041170,-0.040892
0.955385,0.347911,1.012722,0.044521,1.859838,-0.072072,-0.043715,-0.241293,-2.016747,-0.730393,3.069108,-2.722861,0.195147,0.000000,-0.399068,1.518846,1.410199,2.797059,-3.390326,-3.820774,0.000000,0.104455,-1.279779,-0.531167
0.965337,0.313638,1.308624,0.348782,1.849412,-0.019127,-0.083647,0.165616,-2.166607,-0.830219,3.433966,-3.572840,-0.341405,0.000000,-0.323207,1.971069,1.778230,2.338228,-3.020652,-4.165373,0.000000,0.136418,-1.519423,-0.928122
0.975288,0.447313,1.501939,0.356254,1.871209,0.048538,-0.088087,0.389458,-2.320188,-0.526023,3.788590,-4.690486,-1.372666,0.000000,-0.494300,2.027441,1.497332,2.731825,-1.347091,-3.444791,0.000000,0.050552,-1.748715,-0.979772
