time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
0.806106,29.938974,0.206751,37.362916,-22.666843,-610.336561,637.056010,32.175755,-81.816128,-3.871198,9.975736,-62.023350,10.621815,-0.000049,-9.485815,39.408509,-3.149243,7.894706,1.154782,-0.125583,-0.067805,-22.197684,80.734229,8.666054
0.816058,-0.686922,12.336485,39.077933,-63.866409,-584.745128,646.614174,22.611792,-82.075817,-5.769188,20.071109,-66.618761,10.962142,0.021526,-20.213257,38.831543,-1.989305,14.222919,0.955364,-0.141546,-0.046683,-27.842232,85.410230,8.529248
0.826010,-20.227243,24.434122,38.518195,-62.799087,-562.022202,623.522605,23.773112,-80.702398,-7.620395,25.832533,-72.023091,11.307711,0.037482,-35.462310,39.203709,-0.461838,22.323633,1.021514,-0.277541,-0.065025,-31.260979,88.025385,7.381517
0.835962,1.209312,8.219731,38.549248,-13.047986,-564.137523,613.516370,60.370717,-85.628561,-8.198335,12.394262,-77.821787,11.468884,0.015110,-51.682236,46.840681,0.080504,31.980615,0.803424,-0.186644,-0.075025,-30.489662,84.167711,6.087138
0.845913,28.878698,-19.557272,39.486136,25.454320,-603.605922,650.196967,95.694162,-94.002468,-8.050476,-2.199305,-83.822556,11.484172,-0.013282,-61.774684,59.544132,-1.317557,41.416151,-0.017371,0.272895,-0.032640,-29.012323,82.055424,5.836557
0.855865,13.494935,-24.094338,41.336916,-0.435930,-646.979148,673.382019,94.604592,-96.626944,-8.344090,1.227847,-89.543103,11.437437,-0.007545,-75.346685,64.357546,-0.676862,49.098443,-1.075016,0.436486,0.027092,-28.460358,82.368097,5.939784
0.865817,-53.668276,-19.958045,46.691926,-99.424990,-686.605992,670.483586,69.881341,-94.306495,-9.656415,17.312859,-94.436893,11.371324,0.026649,-109.184920,67.858811,4.628610,55.871833,-1.910085,0.074762,0.044059,-28.322299,79.969499,6.312684
0.875769,-79.855602,-26.105238,49.232486,-141.157049,-723.307089,683.607748,57.313279,-95.938117,-10.607638,25.866653,-98.454776,11.054783,0.048743,-118.919268,72.528988,6.553542,55.928677,-2.099075,-0.044817,0.025942,-26.739011,79.334669,6.880882
0.885721,8.059371,-3.474598,49.787659,-8.882106,-699.682981,661.310293,72.426034,-102.425265,-10.117590,17.213305,-101.804837,10.272018,0.041974,-60.604314,41.797002,-2.666365,42.922334,-1.386076,0.159963,0.026501,-24.613729,83.929542,6.946982
0.895673,83.668635,55.000436,66.487032,104.806359,-647.962285,588.900631,88.056226,-109.639144,-9.308045,6.581966,-104.449480,9.043222,0.038549,-16.463003,-21.720637,-12.518034,32.414819,-0.666633,-0.347501,0.070186,-22.670335,87.824425,7.585515
0.905625,31.675344,28.903461,67.047495,-5.826562,-657.672460,635.552751,84.016409,-104.246538,-7.098430,4.019420,-105.895157,7.361483,0.039461,-54.098995,11.780898,-7.987378,40.308181,-0.904404,-0.040990,0.044719,-19.795732,83.827549,8.648789
0.915577,-65.032317,-51.100247,47.168359,-169.316520,-732.182409,751.582289,75.542792,-90.082494,-3.964015,2.308445,-105.646584,5.351406,0.033260,-120.593075,104.272450,3.467848,56.673055,-1.165284,1.747024,-0.010576,-19.013624,74.693634,8.449617
0.925529,-64.943794,-54.359852,41.011885,-150.261920,-733.871423,741.996042,78.097367,-84.525987,-3.583134,-2.451346,-103.423275,3.594861,0.040090,-118.670260,109.488209,5.998265,52.191379,-0.753693,2.080032,0.035231,-22.689971,71.839949,8.196757
